table,key,category,formula_type,ws_row_type,is_fixed,expression,description
Formula,V_7_ziel,verbrauch,ziel,all,False,Verbrauch_6_2_ziel + Verbrauch_3_6_0_ziel + Verbrauch_2_9_0_ziel + Verbrauch_1_4_ziel,Ziel formula for 5: 5(Ziel) = 4.3.6(Ziel) + 3.6.0(Ziel) + 2.9.0(Ziel) + 1.4(Ziel)
Formula,V_8,verbrauch,status,all,False,Verbrauch_6_0 + Verbrauch_3_7 + Verbrauch_2_10 + Verbrauch_1_4,Total energy supply (Status)
Formula,V_8_ziel,verbrauch,ziel,all,False,Verbrauch_6_0_ziel + Verbrauch_3_7_ziel + Verbrauch_2_10_ziel + Verbrauch_1_4_ziel,Ziel formula for 6: 6(Ziel) = 4.3.1(Ziel) + 3.7(Ziel) + 2.10(Ziel) + 1.4(Ziel)
Formula,V_9.1.2_ziel,verbrauch,ziel,all,False,Verbrauch_9_1_ziel * Verbrauch_9_1_1_ziel / 100 * Population / 1000,
Formula,V_9_1_2_ziel,verbrauch,ziel,all,False,Verbrauch_9_1_ziel * Verbrauch_9_1_1_ziel / 100 * Population / 1000,Ziel formula for 7.1.2: 7.1.2(Ziel) = 7.1(Ziel) × 7.1.1(Ziel)% × Population / 1000
Formula,V_9.1.4,verbrauch,status,all,False,Verbrauch_9_1_2 * Verbrauch_9_1_3 / 100,Bedarf an synthetischen Grundstoffen
Formula,V_9.1.4_ziel,verbrauch,ziel,all,False,Verbrauch_9_1_2_ziel * Verbrauch_9_1_3_ziel / 100,
Formula,V_9_1_4_ziel,verbrauch,ziel,all,False,Verbrauch_9_1_2_ziel * Verbrauch_9_1_3_ziel / 100,Ziel formula for 7.1.4: 7.1.4(Ziel) = 7.1.2(Ziel) × 7.1.3(Ziel)%
Formula,WS_abregelung_z_day_1,ws,status,day_1,False,(0 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1.0) else (current_ueberschuss_strom - (current_einspeich / 0.65) if current_stromverbr_raumwaerm_korr > 0 else 0)),Abregelung Z (Column R) - Day 1 formula
Formula,WS_abregelung_z_days_2_365,ws,status,days_2_365,False,(0 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1.0) else (current_ueberschuss_strom - (current_einspeich / 0.65) if current_stromverbr_raumwaerm_korr > 0 else 0)),Abregelung Z (Column R) - Days 2-365 pattern formula
Formula,WS_abregelung_z_row_366,ws,status,annual_summary,False,sum_abregelung_z,Abregelung Z (Column R) - Row 366 (annual summary)
Formula,WS_ausspeich_gas_day_1,ws,status,day_1,False,ausspeich_gas_366 / 365,Ausspeich. Gas (Column W) - Day 1 formula
Formula,WS_ausspeich_gas_days_2_365,ws,status,days_2_365,False,ausspeich_gas_366 / 365,Ausspeich. Gas (Column W) - Days 2-365 pattern formula
Formula,WS_ausspeich_gas_row_366,ws,status,annual_summary,False,0,Ausspeich. Gas (Column W) - Row 366 (annual summary)
Formula,WS_ausspeich_rueckverstr_day_1,ws,status,day_1,False,current_speicher_ausgl_strom / 0.585,Ausspeich.Rückverstr. (Column V) - Day 1 formula
Formula,WS_ausspeich_rueckverstr_days_2_365,ws,status,days_2_365,False,current_speicher_ausgl_strom / 0.585,Ausspeich.Rückverstr. (Column V) - Days 2-365 pattern formula
Formula,WS_ausspeich_rueckverstr_row_366,ws,status,annual_summary,False,sum_ausspeich_rueckverstr,Ausspeich.Rückverstr. (Column V) - Row 366 (annual summary)
Formula,WS_ausspeich_rueckverstr_row_367,ws,status,legacy_reference,False,max_ausspeich_rueckverstr,Ausspeich.Rückverstr. (Column V) - Row 367 (reference)
Formula,WS_brennstoff_ausgleichs_strom_day_1,ws,status,day_1,False,renewable_9_1_4_target / brennstoff_ausgleichs_strom_366 * current_mangel_last,Brennstoff-Ausgleichs-Strom (Column T) - Day 1 formula
Formula,WS_brennstoff_ausgleichs_strom_days_2_365,ws,status,days_2_365,False,(renewable_9_1_4_target / brennstoff_ausgleichs_strom_366 * current_mangel_last) if brennstoff_ausgleichs_strom_366 > 0 else 0,Brennstoff-Ausgleichs-Strom (Column T) - Days 2-365 pattern formula
Formula,WS_brennstoff_ausgleichs_strom_row_366,ws,status,annual_summary,False,current_mangel_last * (1 + 0.000001),Brennstoff-Ausgleichs-Strom (Column T) - Row 366 (annual summary)
Formula,WS_davon_raumw_korr_day_1,ws,status,day_1,False,davon_raumw_korr_366 * current_heizung_abwaerm_promille / 365,Davon Raumw.Korr. (Column H) - Day 1 formula
Formula,WS_davon_raumw_korr_days_2_365,ws,status,days_2_365,False,davon_raumw_korr_366 * current_heizung_abwaerm_promille / 365,Davon Raumw.Korr. (Column H) - Days 2-365 pattern formula
Formula,WS_davon_raumw_korr_row_366,ws,status,annual_summary,False,verbrauch_2_9_2_ziel * (verbrauch_2_4_ziel / 100),Davon Raumw.Korr. (Column H) - Row 366 (annual summary)
Formula,WS_davon_raumw_korr_row_367,ws,status,legacy_reference,False,sum_davon_raumw_korr,Davon Raumw.Korr. (Column H) - Row 367 (reference)
Formula,WS_direktverbr_strom_day_1,ws,status,day_1,False,"MIN(current_wind_solar_konstant, current_stromverbr_raumwaerm_korr)",Direktverbr. Strom (Column O) - Day 1 formula
Formula,WS_direktverbr_strom_days_2_365,ws,status,days_2_365,False,"MIN(current_wind_solar_konstant, current_stromverbr_raumwaerm_korr)",Direktverbr. Strom (Column O) - Days 2-365 pattern formula
Formula,WS_direktverbr_strom_row_366,ws,status,annual_summary,False,sum_direktverbr_strom,Direktverbr. Strom (Column O) - Row 366 (annual summary)
Formula,WS_einspeich_day_1,ws,status,day_1,False,(current_ueberschuss_strom * 0.65 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1) else (current_stromverbr_raumwaerm_korr * 1 * 0.65 if current_stromverbr_raumwaerm_korr > 0 else 0)),Einspeich (Column Q) - Day 1 formula
Formula,WS_einspeich_days_2_365,ws,status,days_2_365,False,(current_ueberschuss_strom * 0.65 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1) else (current_stromverbr_raumwaerm_korr * 1 * 0.65 if current_stromverbr_raumwaerm_korr > 0 else 0)),Einspeich (Column Q) - Days 2-365 pattern formula
Formula,WS_einspeich_row_366,ws,status,annual_summary,False,sum_einspeich,Einspeich (Column Q) - Row 366 (annual summary)
Formula,WS_ladezustand_abs_day_1,ws,status,day_1,False,current_ladezustand_netto - day_367.ladezustand_netto,ladezustand_abs - Day 1 formula
Formula,WS_ladezustand_abs_days_2_365,ws,status,days_2_365,False,current_ladezustand_netto - day_367.ladezustand_netto,ladezustand_abs - Days 2-365 pattern formula
Formula,WS_ladezustand_abs_row_366,ws,status,annual_summary,False,day_365.ladezustand_abs - day_1.ladezustand_abs,ladezustand_abs - Row 366 (annual summary)
Formula,WS_ladezustand_abs_row_367,ws,status,legacy_reference,False,min_ladezustand_abs,ladezustand_abs - Row 367 (reference)
Formula,WS_ladezustand_abs_row_368,ws,status,row_368,False,max_ladezustand_abs,ladezustand_abs - Row 368+
Formula,WS_ladezustand_abs_vorl_tl_day_1,ws,status,day_1,False,current_ladezust_burtto - day_368.ladezust_burtto,ladezustand_abs_vorl_tl - Day 1 formula
Formula,WS_ladezustand_abs_vorl_tl_days_2_365,ws,status,days_2_365,False,current_ladezust_burtto - day_368.ladezust_burtto,ladezustand_abs_vorl_tl - Days 2-365 pattern formula
Formula,WS_ladezustand_abs_vorl_tl_row_366,ws,status,annual_summary,False,max_ladezustand_abs_vorl_tl,ladezustand_abs_vorl_tl - Row 366 (annual summary)
Formula,WS_ladezustand_abs_vorl_tl_row_367,ws,status,legacy_reference,False,day_365.ladezustand_abs_vorl_tl- day_1.ladezustand_abs_vorl_tl,ladezustand_abs_vorl_tl - Row 367 (reference)
Formula,WS_ladezustand_netto_day_1,ws,status,day_1,False,current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas - current_selbstentl,Ladezustand Netto (Column AA) - Day 1 formula
Formula,WS_ladezustand_netto_days_2_365,ws,status,days_2_365,False,prev_ladezustand_netto + current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas - current_selbstentl,Ladezustand Netto (Column AA) - Days 2-365 pattern formula
Formula,WS_ladezustand_netto_row_366,ws,status,annual_summary,False,day_365.ladezustand_netto - day_1.ladezustand_netto,Ladezustand Netto (Column AA) - Row 366 (annual summary)
Formula,WS_ladezustand_netto_row_367,ws,status,legacy_reference,False,min_ladezustand_netto,Ladezustand Netto (Column AA) - Row 367 (reference)
Formula,WS_ladezustand_netto_row_368,ws,status,row_368,False,max_ladezustand_netto,Ladezustand Netto (Column AA) - Row 368+
Formula,WS_ladezust_burtto_day_1,ws,status,day_1,False,day_366.ladezust_burtto + current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas,Ladezust.Burtto (Column X) - Day 1 formula
Formula,WS_ladezust_burtto_days_2_365,ws,status,days_2_365,False,prev_ladezust_burtto + current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas,Ladezust.Burtto (Column X) - Days 2-365 pattern formula
Formula,WS_ladezust_burtto_row_366,ws,status,annual_summary,False,0,Ladezust.Burtto (Column X) - Row 366 (annual summary)
Formula,WS_ladezust_burtto_row_367,ws,status,legacy_reference,False,day_365.ladezust_burtto - day_1.ladezust_burtto,Ladezust.Burtto (Column X) - Row 367 (reference)
Formula,WS_ladezust_burtto_row_368,ws,status,row_368,False,min_ladezust_burtto,Ladezust.Burtto (Column X) - Row 368+
Formula,WS_mangel_last_day_1,ws,status,day_1,False,current_stromverbr_raumwaerm_korr - current_direktverbr_strom,Mangel-Last (Column S) - Day 1 formula
Formula,WS_mangel_last_days_2_365,ws,status,days_2_365,False,current_stromverbr_raumwaerm_korr - current_direktverbr_strom,Mangel-Last (Column S) - Days 2-365 pattern formula
Formula,WS_mangel_last_row_366,ws,status,annual_summary,False,sum_mangel_last,Mangel-Last (Column S) - Row 366 (annual summary)
Formula,WS_selbstentl_day_1,ws,status,day_1,False,0,Selbstentl - Day 1 formula
Formula,WS_selbstentl_days_2_365,ws,status,days_2_365,False,0,Selbstentl - Days 2-365 pattern formula
Formula,WS_selbstentl_row_366,ws,status,annual_summary,False,0,Selbstentl - Row 366 (annual summary)
Formula,WS_solarstrom_day_1,ws,status,day_1,False,current_solar_promille * solarstrom_366 / 1000,Solarstrom (Column L) - Day 1 formula
Formula,WS_solarstrom_days_2_365,ws,status,days_2_365,False,current_solar_promille * solarstrom_366 / 1000,Solarstrom (Column L) - Days 2-365 pattern formula
Formula,WS_solarstrom_row_366,ws,status,annual_summary,False,renewable_9_1_2_target × day_367.windstrom,Solarstrom (Column L) - Row 366 (annual summary)
Formula,WS_sonst_kraft_konstant_day_1,ws,status,day_1,False,sonst_kraft_konstant_366 / 365,Sonst.Kraft Konstant (Column M) - Day 1 formula
Formula,WS_sonst_kraft_konstant_days_2_365,ws,status,days_2_365,False,sonst_kraft_konstant_366 / 365,Sonst.Kraft Konstant (Column M) - Days 2-365 pattern formula
Formula,WS_sonst_kraft_konstant_row_366,ws,status,annual_summary,False,renewable_9_1_3_target × day_367.windstrom,Sonst.Kraft Konstant (Column M) - Row 366 (annual summary)
Formula,WS_speicher_ausgl_strom_day_1,ws,status,day_1,False,current_mangel_last - current_brennstoff_ausgleichs_strom,Speicher-Ausgl-Strom (Column U) - Day 1 formula
Formula,WS_speicher_ausgl_strom_days_2_365,ws,status,days_2_365,False,current_mangel_last - current_brennstoff_ausgleichs_strom,Speicher-Ausgl-Strom (Column U) - Days 2-365 pattern formula
Formula,WS_speicher_ausgl_strom_row_366,ws,status,annual_summary,False,sum_speicher_ausgl_strom,Speicher-Ausgl-Strom (Column U) - Row 366 (annual summary)
Formula,WS_stromverbr_day_1,ws,status,day_1,False,stromverbr_raumwaerm_korr_366 * current_verbrauch_promille / 1000,Stromverbrauch (Column G) - Day 1 formula
Formula,WS_stromverbr_days_2_365,ws,status,days_2_365,False,stromverbr_raumwaerm_korr_366 * current_verbrauch_promille / 1000,Stromverbrauch (Column G) - Days 2-365 pattern formula
Formula,WS_stromverbr_raumwaerm_korr_day_1,ws,status,day_1,False,current_stromverbr + current_davon_raumw_korr,Stromverbr. Raumwärm.Korr. (Column J) - Day 1 formula
Formula,WS_stromverbr_raumwaerm_korr_days_2_365,ws,status,days_2_365,False,current_stromverbr + current_davon_raumw_korr,Stromverbr. Raumwärm.Korr. (Column J) - Days 2-365 pattern formula
Formula,WS_stromverbr_row_366,ws,status,annual_summary,False,stromverbr_raumwaerm_korr_366,Stromverbrauch (Column G) - Row 366 (annual summary)
Formula,WS_ueberschuss_strom_day_1,ws,status,day_1,False,(current_wind_solar_konstant - current_stromverbr_raumwaerm_korr if abs(current_direktverbr_strom - current_stromverbr_raumwaerm_korr) < 0.01 else 0),Überschuss Strom (Column P) - Day 1 formula
Formula,WS_ueberschuss_strom_days_2_365,ws,status,days_2_365,False,(current_wind_solar_konstant - current_stromverbr_raumwaerm_korr if abs(current_direktverbr_strom - current_stromverbr_raumwaerm_korr) < 0.01 else 0),Überschuss Strom (Column P) - Days 2-365 pattern formula
Formula,WS_ueberschuss_strom_row_366,ws,status,annual_summary,False,sum_ueberschuss_strom,Überschuss Strom (Column P) - Row 366 (annual summary)
Formula,WS_wind_solar_konstant_day_1,ws,status,day_1,False,current_windstrom + current_solarstrom + current_sonst_kraft_konstant,Wind+Solar Konstant (Column N) - Day 1 formula
Formula,WS_wind_solar_konstant_days_2_365,ws,status,days_2_365,False,current_windstrom + current_solarstrom + current_sonst_kraft_konstant,Wind+Solar Konstant (Column N) - Days 2-365 pattern formula
Formula,WS_wind_solar_konstant_row_366,ws,status,annual_summary,False,sum_wind_solar_konstant,Wind+Solar Konstant (Column N) - Row 366 (annual summary)
Formula,WS_windstrom_day_1,ws,status,day_1,False,current_wind_promille * windstrom_366 / 1000,Windstrom (Column K) - Day 1 formula
Formula,WS_windstrom_days_2_365,ws,status,days_2_365,False,current_wind_promille * windstrom_366 / 1000,Windstrom (Column K) - Days 2-365 pattern formula
Formula,WS_windstrom_row_366,ws,status,annual_summary,False,9.1.1_target × ((9.1.1 + 9.1.2 + 9.1.3 - 9.2.1.5.2.1) / (9.1.1 + 9.1.2 + 9.1.3)),Windstrom (Column K) - Row 366 (annual summary)
Formula,WS_windstrom_row_367,ws,status,legacy_reference,False,(renewable_9_1_1_target + renewable_9_1_2_target + renewable_9_1_3_target - renewable_9_2_1_5_2_1_target) / (renewable_9_1_1_target + renewable_9_1_2_target + renewable_9_1_3_target) if (renewable_9_1_1_target + renewable_9_1_2_target + renewable_9_1_3_target) > 0 else 0,Windstrom (Column K) - Row 367 (reference)
Formula,WS_ABREGELUNG_THRESHOLD,ws_constant,status,all,False,0.65,Curtailment threshold factor
Formula,WS_ETA_GAS_STROM,ws_constant,status,all,False,0.585,Efficiency: Gas to Electricity (CCGT)
Formula,WS_ETA_STROM_GAS,ws_constant,status,all,False,0.65,Efficiency: Electricity to Gas (Elektrolyzer)
